"統計名：","人口推計 各月1日現在人口 確定値"
"表番号：","003"
"表題：","[確定値] 年齢（５歳階級），男女，月別人口－総人口，日本人人口 ，外国人人口 （各月１日現在）-令和２年国勢調査基準-"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"","","","","","","","","","","","","/男女別 コード","000","001","002"
"表章項目 コード","表章項目","確定値 コード","確定値","全国 コード","全国","時間軸（年月日現在） コード","時間軸（年月日現在）","人口 コード","人口","年齢5歳階級 コード","年齢5歳階級","/男女別","男女計","男","女"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01006","25～29歳","","6,542","3,370","3,172"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01007","30～34歳","","6,422","3,308","3,115"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01008","35～39歳","","6,744","3,450","3,294"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01009","40～44歳","","7,506","3,810","3,696"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01010","45～49歳","","8,488","4,300","4,188"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01011","50～54歳","","9,790","4,945","4,845"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01012","55～59歳","","8,611","4,314","4,297"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01013","60～64歳","","7,711","3,825","3,886"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01014","65～69歳","","7,193","3,503","3,689"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01015","70～74歳","","7,829","3,704","4,126"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01016","75～79歳","","8,284","3,749","4,535"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01017","80～84歳","","6,013","2,495","3,518"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01018","85～89歳","","3,995","1,468","2,526"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01019","90～94歳","","2,137","622","1,515"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01020","95～99歳","","667","140","527"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01021","100歳以上","","89","11","78"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","02000","（再掲）15歳未満","","13,532","6,931","6,601"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01023","（再掲）15～64歳","","73,530","37,350","36,180"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01024","（再掲）65歳以上","","36,206","15,692","20,514"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01026","（再掲）うち75歳以上","","21,184","8,485","12,699"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","001","総人口","01027","（再掲）うち85歳以上","","6,887","2,241","4,646"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01000","総数","","119,583","58,079","61,504"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01001","0～4歳","","3,720","1,906","1,814"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01002","5～9歳","","4,492","2,299","2,194"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01003","10～14歳","","5,066","2,595","2,471"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01004","15～19歳","","5,330","2,732","2,598"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01005","20～24歳","","5,622","2,884","2,737"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01006","25～29歳","","5,879","2,999","2,880"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01007","30～34歳","","5,923","3,024","2,899"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01008","35～39歳","","6,386","3,254","3,132"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01009","40～44歳","","7,242","3,680","3,562"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01010","45～49歳","","8,281","4,207","4,074"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01011","50～54歳","","9,612","4,870","4,742"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01012","55～59歳","","8,455","4,253","4,202"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01013","60～64歳","","7,593","3,777","3,816"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01014","65～69歳","","7,114","3,471","3,643"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01015","70～74歳","","7,772","3,679","4,093"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01016","75～79歳","","8,243","3,730","4,512"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01017","80～84歳","","5,987","2,485","3,502"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01018","85～89歳","","3,980","1,464","2,516"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01019","90～94歳","","2,131","620","1,511"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01020","95～99歳","","666","140","526"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01021","100歳以上","","89","11","78"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","02000","（再掲）15歳未満","","13,278","6,800","6,478"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01023","（再掲）15～64歳","","70,323","35,680","34,643"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01024","（再掲）65歳以上","","35,982","15,599","20,382"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01026","（再掲）うち75歳以上","","21,095","8,449","12,646"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","002","日本人人口","01027","（再掲）うち85歳以上","","6,865","2,234","4,631"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01000","総数","","3,685","1,894","1,791"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01001","0～4歳","","95","49","46"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01002","5～9歳","","81","42","39"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01003","10～14歳","","79","41","38"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01004","15～19歳","","151","79","72"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01005","20～24歳","","614","334","280"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01006","25～29歳","","664","371","292"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01007","30～34歳","","499","283","216"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01008","35～39歳","","358","196","162"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01009","40～44歳","","264","130","134"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01010","45～49歳","","206","93","113"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01011","50～54歳","","178","74","103"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01012","55～59歳","","156","61","95"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01013","60～64歳","","118","48","70"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01014","65～69歳","","78","32","46"
"001","人口【千人】","01","確定値","00000","全国","2025000808","2025年8月","003","外国人人口","01015","70～74歳","","57","25","32"
